"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6220","FLJ36848",2.0358120086309,4.65398871366899,13.9767347343433,4.49917505481827e-27,8.69907462607943e-25,51.0177008980873
"13700","PALMD",2.8771903802077,5.11369109860436,13.961261756566,4.89080992918608e-27,9.37260964748005e-25,50.9350225055446
"2398","C8orf34",1.0695303856019,2.93417481204939,13.9395247024002,5.49945443619505e-27,1.04465513873512e-24,50.8188344737064
"12118","MMD",2.42602192455494,5.7112140515924,13.9356958852156,5.61427999480313e-27,1.05719333293445e-24,50.79836422992
"8274","ITGA7",2.57470776726042,5.41489745610603,13.9293076227622,5.81124235153897e-27,1.08484873381531e-24,50.7642072014261
"7771","HSPB2",2.28364498414508,5.88828312409745,13.9067732368957,6.56304835953727e-27,1.21472489081863e-24,50.6436888856057
"771","ANK2",1.11410957199176,3.46420468680108,13.8984631995846,6.86428599701287e-27,1.25971282428232e-24,50.5992332028405
"6092","FGF14-AS2",2.52623180564631,3.86637818752967,13.8606446618618,8.42028959975804e-27,1.51951142735634e-24,50.3968366405188
"12167","MOCS1",1.45672729111879,4.15918044086899,13.8274690103907,1.00742338892825e-26,1.80295483365631e-24,50.2191788687195
"3775","CORO2B",1.60853261116224,3.34087029906277,13.817474984754,1.06336672995794e-26,1.88747594567534e-24,50.1656403699715
"18272","SPINT2",-3.36192816601227,9.89249798525009,-13.7749954076993,1.33810551886367e-26,2.35582723666607e-24,49.9379732390686
"242","ACO1",1.76374758181925,5.26894183654965,13.7534941532253,1.50326370830103e-26,2.625256097037e-24,49.8226758049563
"15811","RNF150",2.40814454929065,4.40034310719128,13.7496998032532,1.53446410994467e-26,2.65830562406814e-24,49.802324797038
"5176","EGFLAM",2.02801009083371,6.27077891613701,13.7465203093759,1.56110829317474e-26,2.68300000703961e-24,49.7852705704208
"5086","EBF3",1.12117940315557,3.53818274367915,13.6730644258221,2.32416235137195e-26,3.9629713164535e-24,49.3910138770914
"891","AOX1",1.83326059569179,4.64202884154743,13.668754867709,2.37910050037412e-26,4.02495479184388e-24,49.3678684125573
"10810","LOC102724640",1.05487704047461,3.76545295260058,13.6643615456776,2.43644748393714e-26,4.09002095074875e-24,49.3442713793974
"8300","ITIH5",3.19907709458154,4.93250064807276,13.65201586646,2.60513011766967e-26,4.33954559216435e-24,49.277952181066
"13133","NPR2",1.08175918863095,5.06993553916957,13.6171958470866,3.14671097172168e-26,5.20168138111702e-24,49.0908316698244
"6851","GNG2",1.08723167603517,4.2824692692231,13.5942387441427,3.56420897295853e-26,5.84719282647098e-24,48.9674035300331
"19297","TMEM100",4.04997759166682,4.5119640327676,13.5796205961931,3.85856787317019e-26,6.23561845473884e-24,48.8887855685147
"11014","LOC286367",1.53092869121173,3.90562912195823,13.5614174045331,4.25943691226619e-26,6.83245232112032e-24,48.7908609245097
"18903","TBX15",2.19065027317584,4.51525248921193,13.5594024050548,4.30630355520188e-26,6.85683849175711e-24,48.7800194077664
"9490","LINC00968",2.3860683971994,3.41463145278225,13.5139598383856,5.51216907590114e-26,8.71284827289337e-24,48.5354270660423
"512","AGPAT2",2.19255529528495,7.01861529863387,13.494157369163,6.13858924963011e-26,9.63269204353188e-24,48.4287859486129
"5245","EIF4EBP2",1.17411853309203,5.86255481763355,13.4721730206857,6.91802296916965e-26,1.07776825465733e-23,48.3103558352058
"238","ACKR4",2.20722139685259,3.57328177038036,13.461049668756,7.34945573227489e-26,1.1368033134458e-23,48.2504185398634
"15706","RHOXF1",1.74930804236287,4.88341200545479,13.4487710974201,7.85709816903581e-26,1.20670539610263e-23,48.1842443264412
"14171","PID1",1.05023640846368,3.52010240429089,13.4163202655341,9.37455170398305e-26,1.42961913485741e-23,48.0092927199277
"2645","CASQ2",2.39341812473845,4.97726517520552,13.4098706704727,9.70949866847327e-26,1.46746892135152e-23,47.9745106543935
"7310","HBB",3.5294060138123,6.55885467160975,13.3823972613792,1.12760835706998e-25,1.68402475671382e-23,47.8263104330583
"20511","VGLL3",2.84706639735104,4.27652722080514,13.3751712668548,1.17286702258006e-25,1.7396188612309e-23,47.7873207736059
"16601","RP4-612B15.3",1.52588979246792,4.00905299011604,13.3585935149662,1.28370277476161e-25,1.89106010799066e-23,47.6978551266687
"12112","MLXIPL",1.12121552541267,5.79100017072348,13.3548070499471,1.31045756718364e-25,1.91742963630823e-23,47.6774174322294
"4981","DSP",-3.98722772103502,9.33497945449594,-13.3252854095929,1.53916861374331e-25,2.23695948527594e-23,47.5180322448022
"2178","C1orf213",2.38858423297372,6.20313607428881,13.2842561352369,1.92501007786617e-25,2.7790728824128e-23,47.2964006923873
"3135","CDO1",3.02758085059749,4.77662056659697,13.2790499897326,1.98045057811253e-25,2.84017597808124e-23,47.2682684841982
"13295","NUDT7",1.17874288367903,4.62360676160482,13.2475450046391,2.35182504425451e-25,3.35057706140338e-23,47.097980190987
"647","ALDH1A1",3.61645019696676,4.28813556134213,13.2134236597584,2.83323776787945e-25,4.01004992571435e-23,46.9134612101567
"2814","CCDC69",3.18052622426315,4.45419122927997,13.1924367765656,3.17722526919845e-25,4.46771514314885e-23,46.7999242924509
"9089","LEP",6.04062746182711,5.82718206597483,13.1622370335479,3.74701109047084e-25,5.23493710736426e-23,46.6364863841191
"19370","TMEM170B",3.11015943679399,3.92040693882208,13.158794503727,3.818149804992e-25,5.30013038635268e-23,46.6178512700516
"12690","NAT8L",1.78190114949939,5.69004184915339,13.1439610788811,4.14049536137139e-25,5.69286283077119e-23,46.5375444529402
"17367","SH3D19",1.80690137740451,5.5144845424345,13.1433807241007,4.15364732053497e-25,5.69286283077119e-23,46.5344021199276
"5697","FAM149A",2.16884806762554,4.12509079893436,13.0888952467206,5.59481693146573e-25,7.61985916043336e-23,46.2392754986355
"5518","ESRP1",-3.23264684078435,7.27633353168145,-13.0622872068606,6.47131496555668e-25,8.70411960118819e-23,46.0950682567948
"2783","CCDC3",2.99365646288267,7.3822507819081,13.0609633023816,6.51835542488657e-25,8.71327078555053e-23,46.087891719062
"11685","MARC1",2.68047875361267,6.89175532857508,13.0354554201779,7.49469483889854e-25,9.95690900222993e-23,45.9495946264643
"4692","DKFZp779M0652",1.18895536977485,4.76852298062409,13.0317708202847,7.64736157735179e-25,1.00977813998508e-22,45.9296136797867
"6919","GPATCH11",1.58302839834334,4.44291090114616,13.0185490190949,8.22131322069132e-25,1.07898507753982e-22,45.8579058581646
"19532","TMOD1",1.39234309126086,4.65650720034966,13.0028803341272,8.95765833959165e-25,1.1685427189389e-22,45.7729107605779
"4457","DCUN1D3",1.32613136721294,6.06527826455127,13.0009402647595,9.05331594647379e-25,1.17394944204126e-22,45.7623855581096
"20312","UHRF1",-2.8739596087044,7.16646941595453,-12.985267010309,9.8646259015427e-25,1.27153853510659e-22,45.6773453987895
"17856","SLC9A9",1.11216648387123,4.4584982392025,12.9771332684909,1.03139906246965e-24,1.32079359208792e-22,45.6332061539294
"12587","MYOM1",2.05770799881048,5.18278075046121,12.9761667708886,1.03687328863979e-24,1.32079359208792e-22,45.6279609565544
"11609","MAOA",3.94520627737006,5.58124436915257,12.9717902996368,1.06202838577806e-24,1.34492542070315e-22,45.6042089289108
"17669","SLC29A4",1.49936686169686,5.10399705064506,12.9202757521042,1.40838163614965e-24,1.77316885644306e-22,45.3245246227298
"3665","COBLL1",1.31760460485234,3.9409985657896,12.8862653434819,1.69705824873498e-24,2.11205726300897e-22,45.1397703212897
"46","ABCA9",1.1513561135977,3.46078029339875,12.8783170587714,1.77266296005363e-24,2.19354379428351e-22,45.0965811711948
"5282","ELMOD3",1.45116289016091,6.05833791236325,12.8761950206847,1.79341288200886e-24,2.20661113408533e-22,45.0850497534652
"6848","GNG11",2.14153203590129,5.43537913359876,12.845708353853,2.11985561722401e-24,2.59352957011219e-22,44.919346668409
"12391","MT1M",2.90252269553097,4.4676353720642,12.801837089462,2.69690973606584e-24,3.2809876592419e-22,44.6807818017808
"8321","ITSN1",1.15887407228517,4.58639812284658,12.7830154156298,2.99049027488831e-24,3.59772593903924e-22,44.5783922064629
"15824","RNF180",1.27452074510782,3.04123342738062,12.7698466644188,3.21474460928012e-24,3.84614886817464e-22,44.5067401504198
"3282","CFL2",2.29923402019245,4.77409669758523,12.7625968751502,3.34531891900944e-24,3.98037808742579e-22,44.4672885755361
"5880","FAM83H",-1.52170658551819,5.55550632477265,-12.747555925416,3.6334208842389e-24,4.29954804634936e-22,44.3854281767034
"7007","GPR34",3.24458496667692,4.17327613505723,12.7403703402883,3.77970829589737e-24,4.44834691019878e-22,44.3463152827962
"8730","KL",1.15318953607647,2.81885997959271,12.7323588812706,3.94977994053242e-24,4.623377546607e-22,44.3027029075437
"11412","LRRN4CL",2.9496091118368,5.08551531800199,12.6870448255467,5.06667228865182e-24,5.88087939633653e-22,44.0559448768632
"11853","MEDAG",1.12425924249656,5.13003788647416,12.6866247420535,5.07838580981266e-24,5.88087939633653e-22,44.0536566804424
"550","AIFM2",2.09227948796139,6.36213117691577,12.6733308350961,5.46342724734869e-24,6.2931126085817e-22,43.9812388028306
"14384","PLIN4",4.57855247069237,6.64033081982397,12.6338317103569,6.78889957250538e-24,7.77849842553461e-22,43.7660022138614
"618","AKR1C1",2.20442811773898,5.63154567053084,12.6169586359384,7.44920465351823e-24,8.49013298799669e-22,43.6740280231039
"6098","FGF2",2.33631305866037,4.14315169080778,12.6136521000224,7.58595541321741e-24,8.60072588865042e-22,43.6560021726707
"16174","RP11-330O11.3",1.07872704974663,3.12169706001353,12.5985282644574,8.24422476089491e-24,9.29836912485309e-22,43.5735445942015
"14825","PRKCZ",-2.1111078281653,7.17436668081245,-12.5812807601134,9.0650799653038e-24,1.01712075983758e-21,43.4794909931671
"6111","FGFBP2",2.94850293858053,3.76294589787591,12.5565511089682,1.03869955166936e-23,1.15943498924742e-21,43.3446038234927
"20653","WDR34",-1.95759632383893,7.6422897389116,-12.5460837526767,1.10031739713441e-23,1.22191657615106e-21,43.2874986182243
"12838","NEGR1",1.46538842954878,3.32962329988527,12.5263105274266,1.22688773437439e-23,1.35552315754476e-21,43.1796065633499
"14381","PLIN1",5.09957752005908,7.06876435719607,12.523418275315,1.24658642420823e-23,1.37029588914869e-21,43.1638230854928
"15528","RBPMS2",1.98111499029076,5.76245819240256,12.4917350577717,1.48427842055564e-23,1.61517835161469e-21,42.9908898813687
"18121","SORBS1",1.75392722762169,5.68230345791922,12.485537192937,1.53583670846188e-23,1.6629271960871e-21,42.9570537249087
"8979","LAMA4",1.25788264175629,4.67512146247427,12.4662900400024,1.70767081843562e-23,1.83978167030962e-21,42.8519628123485
"16844","RSPO3",2.78004957929128,4.85949334025959,12.4426375951023,1.94544205474619e-23,2.08557166809548e-21,42.7227889722563
"7078","GRHL2",-2.12734759162769,6.9134018914198,-12.4116561746526,2.30779066871158e-23,2.46183285374134e-21,42.5535402556037
"6970","GPR133",1.59330489766011,3.64426216574028,12.4004396424829,2.45503581671711e-23,2.60606865740241e-21,42.4922518289829
"19635","TNS1",1.91400543326713,6.35026419300162,12.3884765543588,2.62247013704056e-23,2.7702239423226e-21,42.4268762908596
"5326","EMP1",2.07128705577623,5.24068732188044,12.3819098005239,2.71919307951692e-23,2.84464377473135e-21,42.3909870611265
"705","ALPK3",1.4461768825238,4.33502177753116,12.3808269422219,2.73548251642648e-23,2.84792662948151e-21,42.3850686916934
"12454","MTURN",2.50445761410551,5.16173688451814,12.3724595615067,2.86469427021459e-23,2.9681796373922e-21,42.3393345052969
"3635","CNRIP1",2.47845826576346,6.3014659258214,12.3648361506724,2.98773382005124e-23,3.08092266062903e-21,42.2976632914897
"15083","PTGER3",1.47975944939106,4.16183282108745,12.3607033341753,3.05663514752428e-23,3.13703479239992e-21,42.275071073316
"6831","GNAL",1.28619774505292,3.72948206689436,12.3192192086413,3.84288265077562e-23,3.92535961332764e-21,42.0482443242659
"19954","TSLP",1.70769200029769,2.85014846954095,12.3170090268188,3.89004665890716e-23,3.95488076988895e-21,42.0361568705604
"17723","SLC35G2",1.32533171738783,4.18790492680545,12.3152002840318,3.92907534162402e-23,3.96744596471122e-21,42.026264685161
"20524","VKORC1L1",1.81585362079323,5.25192149141242,12.3147409907703,3.93904817553873e-23,3.96744596471122e-21,42.0237527387751
"5715","FAM162B",1.94778981360846,4.60538933409259,12.3002204058627,4.26776027757377e-23,4.27862725976203e-21,41.9443315515047
"96","ABHD5",1.2320298246207,4.56158861248236,12.2931578591466,4.43743638241902e-23,4.4079213239121e-21,41.9056984601978
"8753","KLF9",1.04435792739323,4.81798404255492,12.2920420432865,4.4648550358702e-23,4.41490574437302e-21,41.8995945525189
"11658","MAPK10",1.31186960890631,4.27560428712482,12.2890668405436,4.53879637500025e-23,4.4676197954832e-21,41.8833188169241
"7758","HSPA12A",1.27786317208214,4.56349455429178,12.2615270609911,5.28420635684638e-23,5.13136720437258e-21,41.7326412812677
"18152","SOX4",-1.58735862499386,7.26534056846657,-12.2473423663227,5.71479713195251e-23,5.5247291023407e-21,41.6550175113266
"11803","MDFIC",2.4503963079928,5.23028450387039,12.2457133793537,5.76644468166358e-23,5.54300423175146e-21,41.6461024382028
"8427","KCNB1",1.46773122802168,3.92562384756928,12.2451349969441,5.78489474198028e-23,5.54300423175146e-21,41.642937050542
"6915","GPAM",4.50421454434473,6.57041237090629,12.2300500243298,6.28755163686863e-23,5.99810267384979e-21,41.5603734968083
"13977","PDP2",1.19801768358575,4.40057234204762,12.2202706516871,6.63656345286028e-23,6.30327989349515e-21,41.5068424908086
"2103","C19orf12",1.61200721696986,6.61239346163173,12.1973611933978,7.53205895781161e-23,7.09159724919176e-21,41.3814201162983
"3760","COPZ2",1.37843280941924,5.76819326591189,12.1410609711655,1.02814235807718e-22,9.59673395006954e-21,41.0730824137331
"7704","HRASLS5",2.00581943117675,4.79047084785195,12.0303838829766,1.89631730942314e-22,1.74743622704503e-20,40.4665001780542
"2531","CALM1",1.17700534964043,5.78702502533761,12.0121597900703,2.09754351008073e-22,1.92416050568484e-20,40.3665667924609
"3163","CEBPA",2.60771814053687,7.14697979380535,12.011443997708,2.10586949825586e-22,1.92416050568484e-20,40.3626413843563
"17088","SDC1",-3.28818391725842,7.58549445599546,-11.9703426410554,2.64386443657068e-22,2.40558337705622e-20,40.1372040816373
"1771","BMP2",2.12541968161229,4.11180931167888,11.9635243131776,2.74557671347426e-22,2.48767630670649e-20,40.0997991578458
"408","ADH1B",3.98148592317447,5.05106707693117,11.9424011778874,3.08623419222474e-22,2.77312869015049e-20,39.9839065426948
"5084","EBF1",3.23269685056921,5.66186615833364,11.9293670558788,3.31723683724511e-22,2.96837866572491e-20,39.9123852527095
"13930","PDE2A",1.67012474497001,6.08859149649791,11.9041944913529,3.81352280762604e-22,3.39842948144617e-20,39.7742378299467
"3443","CKMT2",2.1756885925964,4.11089779187568,11.8960659016954,3.98915799041169e-22,3.54037771649038e-20,39.7296225491438
"12582","MYOC",1.99627483624769,4.64044204370545,11.894052950824,4.03388916170004e-22,3.5654640733312e-20,39.7185736856266
"12692","NATD1",1.15120593224003,5.80273789161606,11.8889908977503,4.14860880584208e-22,3.65195624758171e-20,39.690787928154
"13969","PDK4",2.21253773710199,4.51270838525692,11.8708187180479,4.58802426081824e-22,4.02241560194409e-20,39.5910319837371
"5105","ECM2",2.32825275409268,5.52859887526745,11.84786485511,5.21029323171372e-22,4.54955241664357e-20,39.4650087150619
"13697","PALM",1.82946175791491,7.01965830060696,11.8346548296408,5.60602524017314e-22,4.85593906303797e-20,39.3924727764453
"4587","DGAT2",3.92332773770856,6.70837700922094,11.8163725404915,6.2038365793431e-22,5.33111433038392e-20,39.2920743527051
"11356","LRRC34",1.127940022097,2.83471038327279,11.8120152308911,6.35549205423971e-22,5.43984902903403e-20,39.2681440634655
"5195","EHHADH",2.07758304149665,4.1215126985801,11.804360784251,6.63094734169016e-22,5.65327420016931e-20,39.2261042509175
"21012","ZEB2",1.5868839490267,4.17461503573995,11.7933344749713,7.04888939388296e-22,5.98602744409943e-20,39.1655417142653
"7242","GYPC",1.67082816016978,5.70506314893419,11.7912627848839,7.13030942051469e-22,6.0315175977049e-20,39.1541623653299
"20594","VTI1B",1.76881064503156,5.79201539427799,11.7665420742294,8.17767575080524e-22,6.8905668631785e-20,39.0183649779249
"4860","DOCK11",2.4342380155584,4.77973863719626,11.7643370555575,8.27826865237084e-22,6.94829099484847e-20,39.0062511785979
"2526","CALCRL",1.15965173237704,3.52852105998288,11.7354438869995,9.7167409898725e-22,8.12417089326984e-20,38.8475040446453
"20617","WASF3",2.9865987605532,5.60760643407379,11.7032647715226,1.16152935641017e-21,9.66148540829606e-20,38.6706697059809
"14265","PKDCC",2.14834275540264,5.90106436633909,11.7028097864458,1.16446441540765e-21,9.66148540829606e-20,38.668169174365
"8953","L3HYPDH",1.5174709724466,5.12683045557123,11.6985540075648,1.19228005752407e-21,9.85451322354343e-20,38.6447797071418
"12009","MICU3",2.6012391470147,3.48637148246773,11.6811093249377,1.31342373555912e-21,1.08145212903166e-19,38.548898808068
"11088","LOC401052",2.52567476147659,5.09623415111729,11.674079146175,1.36566055387058e-21,1.11597657713462e-19,38.5102562082024
"6638","GDF10",1.38900738870039,3.06049948978854,11.6575818336819,1.4965552919869e-21,1.21377920778937e-19,38.41956975202
"5191","EHD2",1.4531248113453,6.91531180644641,11.6364211605776,1.68300234041887e-21,1.35990357021532e-19,38.3032362801669
"14","AADAC",1.77102226974031,3.90932461837466,11.6325063572195,1.71996301301031e-21,1.38460219504603e-19,38.2817126634047
"14604","PPAPDC3",1.0938725239794,5.28640396453727,11.6254963632825,1.78818812260572e-21,1.43419310351951e-19,38.243170519341
"20795","XG",1.54314775772493,3.67758121878864,11.6151154287444,1.8942291429426e-21,1.5080710327361e-19,38.1860916879178
"6930","GPC3",1.5022072096613,4.13846414640515,11.6064551265817,1.98749483265359e-21,1.57077374456619e-19,38.1384712111222
"5397","EPCAM",-4.24912458954303,9.98878870056446,-11.5882047041331,2.19936531738003e-21,1.73190021628598e-19,38.038110369081
"7773","HSPB6",1.20330221863669,4.49652641619743,11.5643592521537,2.51062432281907e-21,1.96272814839881e-19,37.9069677590296
"6064","FERMT2",2.45178403357734,6.51907731318288,11.5608732043614,2.55968296356773e-21,1.99388253870717e-19,37.8877942589796
"19152","THRSP",3.86588618585491,5.79745423911324,11.5427418799624,2.83074735099756e-21,2.19712666257535e-19,37.7880654465917
"11707","MARVELD2",-2.51591453302138,6.89503800387,-11.5351694173738,2.95229435348996e-21,2.28328336517232e-19,37.7464115841093
"764","ANGPTL2",2.05583656073757,5.95950242644304,11.524867871719,3.12607670919933e-21,2.40908153514988e-19,37.6897434401098
"6531","GALNT15",1.93947391294764,4.45403527590477,11.5194657853574,3.22126252852433e-21,2.47111125727428e-19,37.660025812115
"3884","CREB5",1.28004879509674,5.01823992737236,11.507527981149,3.44202448899715e-21,2.62454367286033e-19,37.5943516546614
"6828","GNAI1",3.31010424133635,4.82708390260439,11.4999092298393,3.59076795335317e-21,2.72835368525835e-19,37.5524362883016
"2541","CAMK1",1.63626247616461,5.07946634078904,11.4846391189721,3.90854197097987e-21,2.94911067531599e-19,37.4684218446898
"3568","CMA1",1.31078368589405,3.54088041414901,11.4820579865006,3.96497130279578e-21,2.98130047090425e-19,37.4542201815255
"7321","HCAR3",2.90266607066587,4.9294688895865,11.4808706732975,3.9912017255152e-21,2.9906392168177e-19,37.447687405143
"3749","COPG2IT1",2.78222564487396,4.96514094986783,11.4666798561037,4.3184822510389e-21,3.21585114235506e-19,37.3696047863495
"11747","MBNL1-AS1",1.43780217904909,4.14676294313128,11.4665556452795,4.32146239863922e-21,3.21585114235506e-19,37.3689213158725
"15701","RHOQ",1.83403280156858,6.52903371831444,11.4651449419452,4.35545369997183e-21,3.23004622852363e-19,37.3611588906836
"19487","TMEM55A",1.9857741814718,4.40071869109169,11.4344093632098,5.16623343121441e-21,3.80526479431796e-19,37.192024358491
"8833","KNOP1",-1.29995971571132,6.78064885225028,-11.4220161849197,5.53441609711877e-21,4.06263662993583e-19,37.1238200713017
"6943","GPIHBP1",1.39548960403338,5.38730269735615,11.4183337482802,5.64879440636474e-21,4.13258928614285e-19,37.1035536040976
"4610","DHDDS",1.44560621292689,6.1531670410208,11.4095739727484,5.9304750348131e-21,4.32405511376693e-19,37.0553425917342
"7618","HOGA1",1.50737424956741,3.99922409299859,11.3968068371165,6.3663819232182e-21,4.62630874319765e-19,36.9850734532384
"9064","LDHD",1.61456594214875,3.51672175149527,11.3794652727422,7.01027706774238e-21,5.05283198969562e-19,36.8896217229023
"3975","CSN1S1",2.48450056557906,3.46124940260369,11.3791304174618,7.02333146570484e-21,5.05283198969562e-19,36.8877785473452
"15264","RAB25",-3.31537734197955,7.38171074630597,-11.3581773282339,7.89048373670282e-21,5.63922195769965e-19,36.7724401148388
"14970","PRSS8",-3.21828981301587,6.83402618471788,-11.3555051191942,8.00851603179158e-21,5.70475048251469e-19,36.757730058488
"5127","EDNRB",2.35665026203865,4.83486063879893,11.3354391367444,8.95315694292114e-21,6.35674142947401e-19,36.6472659883162
"364","ADAMTS5",2.45758731347572,5.51550014003425,11.3156041056182,9.99646647318585e-21,7.07429678028888e-19,36.5380661801059
"1439","AVPI1",2.19410455202444,7.3030117161584,11.3058342665918,1.05542288563517e-20,7.4205138274122e-19,36.4842767880586
"8899","KRT8",-3.33395398262285,9.66827805689264,-11.2951764654546,1.11982600831451e-20,7.83744256302113e-19,36.4255967554015
"3715","COL6A6",1.68150627508573,3.41627111657204,11.2785893866338,1.2279693933538e-20,8.55037852510503e-19,36.3342674628925
"17881","SLIT3",1.1755685705095,4.8628487433145,11.2637799912685,1.33332336951516e-20,9.2542043483496e-19,36.2527225483989
"6454","FZD4",1.57756810658823,6.09909389535001,11.2377866714888,1.54057900415804e-20,1.0658542599055e-18,36.1095877744901
"9852","LOC100272216",-2.64405360884875,8.2593532351903,-11.2148737520419,1.74984795177422e-20,1.20295102843399e-18,35.9834077349131
"17201","SEPT11",1.5149705428648,5.58063353209094,11.2138961617266,1.75938340341652e-20,1.20567872155015e-18,35.9780240510838
"16920","S100B",2.27294909823791,3.57904468955262,11.2107240948218,1.79068334675544e-20,1.22325703072521e-18,35.9605550895161
"2650","CAT",1.55722361386204,6.68102345297966,11.2063458328064,1.83480248136328e-20,1.2494543312554e-18,35.9364432540121
"11815","ME1",2.20417936059506,4.74777191814719,11.1964622584198,1.93843788108976e-20,1.31177725984371e-18,35.8820118490464
"13676","PAFAH1B3",-2.77795173492273,7.95548353530035,-11.1805070972304,2.11823824279404e-20,1.42898595475716e-18,35.7941401726057
"13889","PCOLCE2",5.04082299022939,5.57320431944005,11.1778688668611,2.14953651981996e-20,1.44559668747519e-18,35.7796100623241
"7937","IGF1",2.63405148149892,5.3749721110945,11.1541430691874,2.45263413912333e-20,1.6443279344494e-18,35.6489362996737
"13201","NRN1",2.66403607408376,5.32101580368014,11.1414149125145,2.63249345189984e-20,1.75946437348429e-18,35.5788314610986
"281","ACSS2",1.81619822148657,7.12094151619395,11.1381005045675,2.68145619486174e-20,1.78667488922249e-18,35.5605759232716
"5808","FAM228A",1.07893881846989,3.08409207726145,11.1218500885613,2.935025927856e-20,1.93774348986957e-18,35.4710682364529
"13035","NMT2",1.79654677040225,4.26229725089705,11.1210261417167,2.9485033899579e-20,1.94072464770633e-18,35.4665298538326
"19221","TLCD2",2.44805966718583,5.39903462412693,11.0708358003341,3.89770237527431e-20,2.55771954353228e-18,35.1900661269077
"3801","COX7A1",3.27339297508115,7.73705339156192,11.0596780418173,4.14720551609981e-20,2.70505227262474e-18,35.1286033652946
"5625","FABP4",5.61430145339287,6.46984155491567,11.0472110339408,4.44493028252244e-20,2.89053949753824e-18,35.0599276965984
"6333","FOXO1",1.46548212480507,5.84219104966757,11.0426716272399,4.55856693113887e-20,2.95556188304827e-18,35.0349217403224
"15213","PYGM",1.51342671156249,4.20827739866179,11.0265873960295,4.98511137216568e-20,3.21287460607881e-18,34.9463186700832
"448","ADRBK2",1.77238350099748,6.03680315614193,11.0252168493152,5.0232528666674e-20,3.22784987619236e-18,34.9387686946537
"889","AOC3",3.74707861564215,7.20232032410668,11.0109682601254,5.43749544201874e-20,3.4836971537549e-18,34.8602765573763
"1545","BANK1",1.48877908955949,4.00101009097708,11.0043779213864,5.64048449106266e-20,3.59249093099888e-18,34.8239716603759
"20522","VIT",1.91869722964396,5.31990383101369,10.9620629336852,7.13709672874762e-20,4.50594255571515e-18,34.590863602052
"19420","TMEM220",2.2500498093485,5.44346735255092,10.9576117361178,7.31598797931482e-20,4.60545696779251e-18,34.5663422861389
"4915","DPT",3.4478910383182,6.36349233823017,10.9472818237192,7.74861257221457e-20,4.86365812322628e-18,34.5094354768224
"7053","GPX3",4.13461907919039,6.94239562264882,10.9449391693511,7.85023109804472e-20,4.89904191435615e-18,34.4965299339127
"2343","C6",1.58318577194973,3.99470553436516,10.9343418120468,8.32682861793165e-20,5.18153660118707e-18,34.4381496871059
"18483","STAP2",-2.14050805442671,7.27127686702666,-10.9298248637632,8.53866656133581e-20,5.29813250388903e-18,34.4132660624605
"6294","FOLR2",1.22506735834104,5.65439387125152,10.9233012039936,8.85416535938188e-20,5.47819859592613e-18,34.3773275740573
"2660","CAV2",2.74442347597689,5.2394363624135,10.8938650701308,1.04291695864466e-19,6.43429251836183e-18,34.2151658674379
"414","ADHFE1",1.60364585531903,6.13605719273649,10.8913899652992,1.05737321636171e-19,6.50494801145251e-18,34.201530730115
"7950","IGFBP6",2.84803688839627,6.61331945142839,10.8844845369246,1.09877375215644e-19,6.74049450508432e-18,34.1634893871231
"20740","WISP2",2.96522268533286,5.52660678630964,10.8591447050169,1.26507554922966e-19,7.73876017473681e-18,34.0238956833977
"8865","KRT18",-3.76811825959245,10.0975373121833,-10.852681209173,1.31138135277557e-19,7.99942625193096e-18,33.9882894749456
"7623","HOOK1",-2.33746563552463,6.01171882576793,-10.8486846318594,1.34085777370498e-19,8.15625704763519e-18,33.9662731424692
"668","ALDOC",2.67146363639043,6.24718643095086,10.8329136940811,1.46378496711123e-19,8.8542635370932e-18,33.8793948827569
"11699","MARCKSL1",-2.31570157354668,9.49082268254499,-10.8164161697559,1.60445217226e-19,9.65122549730288e-18,33.7885152695131
"19970","TSPAN3",1.23758787861019,5.3520805383166,10.8094675900455,1.66767296804982e-19,1.00037280119443e-17,33.7502381837859
"5357","ENPEP",1.13839343188611,3.46449354738056,10.7942737127675,1.81472628204419e-19,1.08557728280848e-17,33.6665418780267
"7548","HLF",2.0475409610149,4.40343229198573,10.7922908134108,1.8348506808634e-19,1.09459205217898e-17,33.6556190752962
"270","ACSL1",3.41705189173999,6.80013230643965,10.784685967313,1.91412289818515e-19,1.13562551671779e-17,33.6137280181887
"1970","C11orf80",-2.40016165015101,6.10096120252447,-10.7705179665038,2.07105492161572e-19,1.22537416195597e-17,33.5356851197503
"9238","LINC00310",1.06384952946405,3.4846245489248,10.736099478856,2.50798781678776e-19,1.47582815686247e-17,33.3461012910608
"13947","PDE8B",1.50142083338733,3.58323569209245,10.7190743751387,2.75706194211591e-19,1.61362638801405e-17,33.2523276292314
"4710","DLG3",-1.13499203582572,5.51680104151006,-10.7152527602371,2.81628656487835e-19,1.64384597203344e-17,33.2312787088156
"3143","CDS1",-1.47463102046182,5.4863259926032,-10.7092630988469,2.91167934165343e-19,1.6949574232125e-17,33.1982887979376
"13332","NUSAP1",-2.71901019576486,6.76355946366048,-10.7043984771519,2.99152669519691e-19,1.73676972076378e-17,33.1714956725378
"8575","KIAA0101",-2.01637338866244,6.95637834283014,-10.6761709525875,3.50000142655845e-19,2.01575880032243e-17,33.0160307813916
